address,weight
0x058eB68613Ebc7066379bBd31792c8FCe5238F46,1.0
0x058eB7398F48475fC49A16060D9A2C69414D6017,1.0
0x058f96432EE18Ec9f2C8c5B8f54459C26962Fd6c,1.0
0x05907cbE8861D34e4567BE41354B2032b2A1Cd42,1.0
0x05909bD51a30f850fA14dDCE75a9834F90771660,1.0
0x0590D2084f536F2758696784fB79857940afe1aa,1.0
0x059213d0aDBD35DEf06aC6736C8bb310360C8a5D,1.0
0x05935b37d38d374f4D27e63Dc7df2c8Ce687B0ec,125.0
0x0594672551590CFA0b7bACce6AB02941D078A41D,1.0
0x0594ad5995Af0C6107ae1C031EEfEBe3Eae42c1E,1.0
0x05961a15BCF2f43eEe5e1b6B8319969FEECCf715,1.0
0x05992a9b0B81dAcD2e9DEBfE659F4a9084e8d7B7,1.0
0x05995bc5736707208EBDb18BC5bE812668b525B2,75.0
0x059C42EaEE137bCBE7EA05228d4A84AeBf1BB417,1.0
0x059C91d495b9e460Ae156376337133C39e4Ceb40,1.0
0x059EA7bE6bec1aBd0C1dEF3D2217f808Ee33Df20,1.0
0x059EEEdFe126FF4C918Da928a33826deF7402744,1.0
0x059F24D6485209Fb8c2676b5FFF8e5AbaA6AbCE0,1.0
0x059F5Ce72Cea07be2E651c5733b2f64c0E35B708,1.0
0x059Fc2691Dac40a18C31D721370a7bFfB5D0C257,1.0
0x059a8677D45A51490AD3eCA47dC5AA02be0D696A,1.0
0x059b517D231ea18fe61C24Ff0e8eB878615B909e,1.0
0x059fe4871F4f4fd2bC929D2c4a1E3530C345B47F,75.0
0x05A0227164A1E9844f40EF61864f1D1B63F27a40,1.0
0x05A24c81e8AaeE7D1ACb466359231b5989A52c7C,1.0
0x05A36d7f1F020365185D73Ff70B3967083589963,1.0
0x05A40EB6A5997b8CEB7748d37de2C58780b4C925,1.0
0x05A449aB36cE8D096C0bd0028Ea2Ae5A42Fe4EFd,1.0
0x05A48234ECcCbefb7f108E0D8E6a507879105cF4,1.0
0x05A49b09E4355fB052C143fA1AFEa738c94D95aB,1.0
0x05A5039366549b41fF9BdCd9b110973611FE757a,1.0
0x05A7Eb929209F5C1F2f08dd087b64bB1beBa99fE,1.0
0x05AA144248b8EA41c073FC0EEA1E408249eD78c4,1.0
0x05AC1230608cFbc38050ad75db61f00EfCd37Ab4,1.0
0x05AD48337A2C992051AA5E3aa7D309F8908a0355,1.0
0x05AD5065d617DBDe7069fde1f7fDf1c5D2f476F0,1.0
0x05AEcBD942aaEA984aEea527787626F7B3549346,25.0
0x05Ac431d79951f8603d08Cb22819762322050834,1.0
0x05AdDf2008aC6a698cd41E2176E72D9CBFD0A35d,1.0
0x05B4C67213a5d0e182478Dcdf80d8899DBF63B60,1.0
0x05B4ab3a83a1797D73e4C8e47753019E5A048D25,1.0
0x05B938467c7009733719c48410D6Fd939A320271,1.0
0x05B9fC008B15770DF5501370A86dcFC8c39Def68,1.0
0x05BAde1D4A4f633CE4c94bABD4A6cBCFF8B0c338,1.0
0x05BD8eE915a58eA9bD5d1D64a15BC1E462d555Bf,50.0
0x05BF5e7Ab9A1b5784B7A628BDDBe2A5491b173E3,1.0
0x05BceeACd4E3cb000E6ca6c1400098F3Dc3DdA1e,1.0
0x05C0758a24B87ECF1cEcD6617974bD37F56c750a,1.0
0x05C2197BF22138758C65Eb4c1dc546115D4dC349,1.0
0x05C6959d997cDe99d2f967367E5E9F1959bA9706,125.0
0x05CB2fD21FA7675eB7758a56BC216cF9A5b189fC,1.0
0x05CCa6ff180c7F8039060424dD6eE51dB7619b75,1.0
0x05CF787944AF23E12b6B3CDE1E9E71242aCd6ec8,1.0
0x05CFDEbC7EC79917E10460dD6202B144F38A28EA,1.0
0x05Cb27453164bcC1361100bf3E3ABe6C565AE9fe,25.0
0x05CeCD302C101BC424d953EB24534c1b576c519a,1.0
0x05Cf8f6e2297Aaf19745E1C75d78645A67666bAc,1.0
0x05D08F76Bb9b18c9bbb19C9A7aEaD9ec52b82e8C,1.0
0x05D4C236fC8C0bf7ac5309a7b66493C6217289ba,1.0
0x05D5F01b74Ed14C15a60D34219Eb0Cecb70ec337,1.0
0x05D5e47b61003bA9c7AFAe864DD4aB9812ADd7C0,1.0
0x05Dd7ADE6fD702820F345a5F97a4E5fb7C77E2D9,1.0
0x05DdF19875D0f64bBE772d6d34470f69A5466037,1.0
0x05E205152deBdb21032B39E6aDAdf93b2123cCaC,1.0
0x05E3D50F7797A3379fd1101558ED1d2B301ea327,1.0
0x05E6ed33e6Bd2B6962707Cd0127D1777F636Cf19,1.0
0x05E70979fd3355133f91FC7C6597A8274169b3bE,150.0
0x05E7DBBa97A105548a95B1eC839857b3bfB951d4,1.0
0x05E80A6C91C7dc8796F82Ca96adE087E504d1c81,1.0
0x05E8181607319b2F0A44784197Ef3a5d1EA57148,1.0
0x05EB0F66569E3dA8a709F652c0AA4023f0E7303f,1.0
0x05EBe738961C992d6856307Ad206ebE285c3ee44,25.0
0x05Ee089F76aBd12781C220bB3437aC188F154712,1.0
0x05F125BCEC1B50b93980A65492B9507209470E31,1.0
0x05F6a9e135B8C6Fa89b1c4B98653bFe4e58C4893,1.0
0x05F761AacD63e4e96Bf98f0fE5614De5Ba90856C,1.0
0x05F947f945F7897d2F53FD37E0Eb4ccAb09091d4,1.0
0x05F9915737fB994Ded4d9a5bC6ef22C49F43185d,25.0
0x05FAC1aE20b0c4B06699Dec78c23E94bdDCB05F0,1.0
0x05Fa5ac35fB15aB79b413Bf501b175E5B737Cef4,1.0
0x05Fc87BE43C8e128dE34DEE86875587500452d18,1.0
0x05Ff468922cd1489B27F9B114Dae3C59E2f06149,1.0
0x05a2A0F4B750f56F375097D8036DC6fEd12056f1,50.0
0x05a3F31b9490Eb150d94Ea055A3A02F5ec1e20dE,1.0
0x05a4448597935c508e4ad0D2CF56d56beDb246Ce,1.0
0x05a4818FAA4E68BDb9B6402d7EE8C7fcE164B392,1.0
0x05a575a99a12288CBaEca09c7d8C371CFBc387FE,1.0
0x05a59eE7C72FaB8a374486B999216a2f2B6182e4,1.0
0x05a5dC9bFDF15c727A0191b5fe40f7b068699ee8,1.0
0x05a691EAdA164823D00ABD2376FD1F62d26594aE,1.0
0x05aB6C0D9913F7Eba4465AA7f30B87Dd56529Ef2,1.0
0x05ac3D28434804ec02eD9472490fC42D7e9E646d,75.0
0x05b156236aa50954A2b6ff345F62512bAD61a04e,1.0
0x05b59259723dbF674CBCC3F7D71EE4068d5C0d97,1.0
0x05b5eb65dDCaB078bc8101e7b09CE9e761374484,1.0
0x05b814e1105CFD0e50588d889502ce1C5fdB7C7B,25.0
0x05bA7c8c3a364EFff7FC34BC56973E49e7a7a31b,1.0
0x05bFA9C3278d57A07606C3CD8DA01809457C6e11,1.0
0x05bb4F1fcEcC54bFA3a074fFD1DC2CF0610E5c01,1.0
0x05bd39b81dBb2DA5a0994311D6F2a5B876fedDd1,1.0
0x05c2974d048D90EC5Bfa124B6369396727B900fd,1.0
0x05c312d2134E5c632296C124A975E7cb9f79F519,1.0
0x05c36D82b0B44290d811335c29D466b2260304aC,1.0
0x05c38775903C670Aae76A8FD83985290680a6632,1.0
0x05c42B5F1a59ce51Fddb010cC72C9C99c48a2aB5,50.0
0x05c56d08B039e942E711e94a59B56555962fFeE6,1.0
0x05c598bF42fFeF95Fa1d0A0B4545e912a4125D77,1.0
0x05cc5268085C88682A049bD56E62d1c0399eA1Bd,1.0
0x05cf9591C01af02cD9Fa860f9a37BaD94438C166,1.0
0x05d2AFe1dCe67E654CA06DFDE3Efe37DA319B4d5,1.0
0x05d3A5E1D88B8525C4f096F78A40a8a14Ff2034F,1.0
0x05d4652Fef12f0bEd15c6B151aa1fc3b0A6Cda2c,75.0
0x05d48323401051d2b282a7A07d9fAe31B09D2226,1.0
0x05d548CD9be2e4c13E293dbb8b7831Df276Ee569,1.0
0x05d6d0485497DEBb3a6c61007DF22719bAb8bde1,1.0
0x05d8274cC28587ABd09f6C037e8f2B9852c584a3,1.0
0x05dC01d2c179135109C180AEC897558e92D49D4C,1.0
0x05de7185D0A89c40Ef6a4b684296DEBfd2e7BD0d,1.0
0x05df990208A2673a32D28aA9B7cE2900d1743E03,1.0
0x05e3BD68309213D1a1BEB1e57b9DFFB4B60146Ea,1.0
0x05e43E56A6E9022a3bfc7e49308a7D77AdB0317b,1.0
0x05e54990FE81A23dc37B8B88B27718Af81A7597c,1.0
0x05e60524F80a41d371d5E7a661b90Acc82756704,1.0
0x05e7749584A2F23c0286986917E3b7054E898BEd,1.0
0x05e8b078F5bDf420d46778163811f35760685271,1.0
0x05e91Fae2Bd47038438962921Da15Ba1EadA0159,1.0
0x05ec249Da494e9034df9e7B4bf104cdE34FcD075,1.0
0x05ed67C2890A9E48F534d2aE1B776c08f22264cF,1.0
0x05f11b22d790fe64f7984FA4E5926c8f37216F10,1.0
0x05f126AaCB08AFd5C90f405D5f54DcE7D91A81b0,1.0
0x05f1F8c8D2212a6EE51d0aB8bd53558B0Db9eEf9,1.0
0x05f2a8C4Fb1d093e99A7e5eAE6E799A5B548581A,1.0
0x05f3F4B4535B3D3eA9d5067Cb156b230641c99B4,1.0
0x05f423daD6c71985f05779625810C8e375612ea2,1.0
0x05f472D895F66c6BFd2EfAd2b622554D4a409C29,1.0
0x05f48cC65A2E21a56ad8B093078330C21cE795d9,1.0
0x05f51de33bD21abD4172634eDDC78c8884212033,75.0
0x05f66F42e8D9502A7Eb40d5D0687b0AD4DEBB151,1.0
0x05f6824e77E3677f0c8C9633414C8647758BF275,25.0
0x05f7F81Ef8b158be44b96A3a3Bd5351BdF28946c,1.0
0x05f928C184007e90aB4c648e3e1e4a187C123f74,1.0
0x05f94736c1cCcA93359B0B2781B57436716b51C3,25.0
0x05f9d676d5868A2b0d35d19416538c88692947D3,1.0
0x05fAFB4c0beD99f43774a60860D0A45C6A8818f4,1.0
0x05fc7a3f6D4898c13FfE1f4841FCDb3828B7dFa9,1.0
0x05fd056e97D543A94e45a69cdE7FC391B582AFeE,1.0
0x0600e655535Dc3AcbF52D7577225a491d939aaA5,1.0
0x060284E0a026633f4E5B0f832695452D71A9b9dC,1.0
0x06035c248E4bF01B414222D65139443185beFE1E,1.0
0x06040158f9DD01fB6CC71Ad99EC854C1a5A69ee9,1.0
0x0605Fb9107A1429c53915c22Bc086A0B920acd21,1.0
0x060622Be4a776a3671f3BC82a85f4868AB8d6CF1,1.0
0x06062Fffd1CAb327EC3953f186f30BC840Fc97C6,1.0
0x06077D7E574ab500124b1fDCF9b0b27Fa04a0C13,1.0
0x0607aFee8271B6C51E49F805585660809f8A16a0,1.0
0x0608ea05f2272bD4Da79A8d8262CE9E3dfA5E3fA,1.0
0x060986891229d339601c4b9Fa8fdFea9ED25afB1,1.0
0x0609a21F7f448350F6750417281c6A43ACf5A068,1.0
0x060B1375f2e33c93938f067a525ac65Bc134fE35,1.0
0x060Be4295c5F7b7437aEd237F3A28e6250EEcE79,1.0
0x060C11Aca4d1E43889fac7Abc705fbF7B53f21Ea,125.0
0x060FAB9747ACEB4bB7739B784879b30bcbe4DC89,50.0
0x060d19764DE004B37AA64c088A0E55e8401A1041,1.0
0x060fC98dd4869f6B8594eC11b1Ff5B83dc34b586,1.0
0x06106Aa5d5D7bBA360F40bAaB8C3dB28406C24dF,75.0
0x06118964A40257AD1d68ca325f5149EFeb3149eC,1.0
0x0611Ed2D84F338b8918E16e0BCAAD513265F60CB,1.0
0x06129c5A2d8b9611C3AD32cfB410A748b2526a1E,1.0
0x0612A8D02680e3C32190716a836eeAda7044f82c,1.0
0x06142b4b990cE6B3f004c8E8df85086E22CCB745,1.0
0x061550839271a98720db46EeEAEF7D064B963ffa,1.0
0x0615d242f58dfa136A4995d521CA7d71beEdb012,1.0
0x0618c96Ea5352B95B5e131e4006eF915193fE710,1000.0
0x06190c81d222D1817aE8b0f42D9eB14f7181D07b,1.0
0x0619154d849A1B16012fA6272e817752aC4E0701,1.0
0x0619d1934e46A97bA5222ADc1f8A9B54E483d15e,1.0
0x061A6921c3F765cBb15087c247B9ED35B46f4C8c,1.0
0x061B4a1d1a10e06BF40004d85B7a1E56075Dc369,1.0
0x061D529363a13bBfeDA3de3fED4b213F38D0b48e,75.0
0x061bE5E2e3BfefFEAfD7e62CFE16E5F3Dc09a18e,1.0
0x06206d2015Cc4a23def1A4B2a965492D4ECF10Ca,1.0
0x06207110515334AEEE6f643d55b44879C1AED06F,1.0
0x062132D1FEc4fdC336b44c8B82A8d688F92ADD8c,1.0
0x0621b93D6D8a2F7d8d05144d454feDD7D2E5b805,1.0
0x0624662Db69341211A9AecEcC2C9F48C1F7E135b,1.0
0x06248Ce9202991DB175cBdbBB8c70Ab6607009b9,1.0
0x0624B16e9920587dBCc5207D4fA43cf2fD9F0767,1.0
0x0624fb6AEa94e96EFC1c4D799f6Cd3CA7ae73847,1.0
0x06254A2A2E7Ffe381Af0C9a5FaC923EFe0c68f32,1.0
0x06255FA39EBD18796eCCCc17DB8153Ef58DBA0a8,1.0
0x06262D8C9452F61b50C189d85a9439AE950bbCaf,1.0
0x0626d767435091f0254D3d73Aadf877ED8E6e5Bd,1.0
0x062900293326c0Ab18BE592233ed80Aa60205e11,1.0
0x06299a1F9A6da651b240473e6E1EA2eB44D9d8A1,1.0
0x0629f7B87F39a20fDbd4DEb5C364209764f48514,1.0
0x062Acfb9246682FBB7200cFE977fe2498b912ad8,1.0
0x062D5D59469c76563aA4d4BBf47ac5CbBd87b3a8,1.0
0x062F8342F2452Ee292794cecC4018513291Bec6f,1.0
0x062a07cBf4848fdA67292A96a5E02C97E402233F,1.0
0x062b47D378728F59Ee18479ce6f29789fE3e749b,1.0
0x062bcf5e546B235953576763658936f9e9F38327,1.0
0x0630185128415D1Eb7b4C84Cbee0f9EE92Ee2d58,1.0
0x0630717c9c6baEAbd2b0852e09dF08FEbAcCd227,75.0
0x06314cB9108e1787DFB95c60A98Af5e3dBb90338,1.0
0x06339644A3057A4E7782c925e9556CA92ef10467,1.0
0x06348f2DE89203f2275faB842fAf212331629aE5,1.0
0x063526Bd11B3140d6a52Ce85Eb5F271Ec8eC8A7e,1.0
0x063797B6b8D7fFc59FF7aC0A07319B8EDe140C20,1.0
0x06381F28c2c836A733f1aC0410AAB0dfda25273b,1.0
0x0639B884a544DaE4b7D605A89E04Ac30E7Ff8d21,1.0
0x0639e5faeF4210Bf5FB6bA668398ffa930581A4a,1.0
0x0639f99A2401d7531aD6bB7BD2f63777d7ec844F,1.0
0x063D47afd30F818e59bfB01c218fBD2ed7c708b5,1.0
0x063E3CA65C9F3bF3a63d373e6b2A6Db76f6d6263,1.0
0x063b58D30b7D385660B7766a7653085E939678A5,1.0
0x063b98A42a49a60E531C260B51B5B028431F141B,1.0
0x063cD72c1c0DDeF2033DcC76C54674611EDaC25a,1.0
0x063f36E93457b79352F48b16cE81d3eE8004303f,1.0
0x0640576050cE656d3E2eB6bBB104344a7431E352,1.0
0x0640Dd81067208967A9260e469Dcb9e1E5fba115,1.0
0x06422F570081A4e2813e9693A15b7Cf1d5107Fa3,1.0
0x06424f5fB42C020405C6470536D3BBe811588061,1.0
0x06427Ae8972e78Bd5BF3706Eb98919188D55738f,1.0
0x06433c94eb895757448554D06eC72636D3De87f2,1.0
0x06437b64db839c15da7f0bd93322da9A1519b8CF,1.0
0x064520f3e2EE0334167Ca96cdb8c63DCABD78516,1.0
0x06454c420145919B409575e178E9BB5b6179fc2A,1.0
0x064568B59951177f47210E3d30CC200646C0E302,1.0
0x0645B87d9DA24a42Fa73234555Df93486C184CB0,1.0
0x0645C46e4ECBB85862E0d20296FcaB3CB09Cb147,1.0
0x064672f224CaC1d58B035B35CF4FE87Baf5a6cbb,1.0
0x0646DFd4471C92bBa29e5E4Ea129E1E8952FBe50,1.0
0x0646a5960bACe421760080698Aa49e8707d2a775,1.0
0x06472653599D9c064aB49Cb66D97CFEd9696Ae2d,1.0
0x06486305d05C6ed2e940cd49341F8AD2c707a86a,1.0
0x064929B9E0De0e81EA451f37549691c673d65390,1.0
0x06499E31389f3151371B245fAB326d494aE9f621,1.0
0x0649c80A48669A8d88Ec22c27c06BaE40eF28657,1.0
0x0649c983a2530cB53d8F7dbA30cfd336b98DB21f,1.0
0x064D854b9e0aFa9223Fb10b9cd596009c327170a,1.0
0x064EA57FBAd673C00e9496512456340B8AA1C4de,1.0
0x064b9C2e1eA63cfaF2c0a960D83732410039907e,1.0
0x064cB0bB4c8ABE11935134aEE670C032D6833556,1.0
0x064cC55e2CB2C9057d6fF7d2eb1b4DfB5284c092,1.0
0x064d7f14CA21C9616d419e6d60Fe1d4EF0BD8315,1.0
0x064dd205D30F7e3186708c5c3C4c9E05623C1548,1.0
0x064f155a887810006B05De59358b3cDF06db0644,1.0
0x0650bC56e68413f708124e77AA28Ab37151d2E89,1.0
0x0652D3567fe4706FAa6dbD5AF25Fe01Ab4C9A0D4,1.0
0x0652dD3753Cd000f11044CE37EE0e49cd106C2EA,125.0
0x0652fDD2d465d2600fc719b37e7A1105D05F5773,1.0
0x06548E359537e6e8DB12bEbcC135D6A338558163,1.0
0x065570De7A08Bf33B3B4e3e1696D04d9d7B1721d,1.0
0x0656d8b7b1Fcc09788F4A7B657B38A3A4EeB3f9B,126.0
0x0656eB0bF781a940d7d1a12BBb3ab84165a5973D,1.0
0x06570E2517853B42EAc83e229b2eB81562930509,1.0
0x06570ac7E7622E27fD256cCF36D79CCaB06656de,1.0
0x06573Db40707710D991b2519CA9B5C1a6c5C1Efa,1.0
0x065899B827856cD954D57c462135f6f85a709B54,1.0
0x0658c7f2e3Fb547599b24045a653391da4A4C1ab,1.0
0x06594c6345f0e4E55840e269B82772960b157650,1.0
0x065A93E08765BE8521710e3C7A40d72BCc6f254f,50.0
0x065AF5032a0b95cb4d2759589b50dAdeF392938A,1.0
0x065B099a90e2EDF8E9BE4A215EaC7F3EE68054E6,1.0
0x065Bcd151873F18Be3550720Ae731F7C271EE4f1,50.0
0x065e2C1AC70886ea0823A0EE67356e8FFE45142B,1.0
0x065f3B968938044f9d7DD6b17860b1ca32f042A3,25.0
0x065fFafeca911fF004CEAc15f8C574D4DB86B2b1,1.0
0x0660267a2359e808316c6EA14d0452fB7764F444,1.0
0x06602A9Db0CAB0c8Ff822fa212B733cF0a813b10,75.0
0x0660e93DA792D900bDE54cA01C4a59AbA09d1fc5,125.0
0x06612A5FE90b5638C9451bb0EEC69cFd1Ada7647,1.0
0x06618667A04BB32fc25C8B28046B3C0B0e32963E,1.0
0x0661D02A58B4a1e5bD27b4bbEF985db8084EdAc6,1.0
0x0663F73E810C8088C7De36C9c3F91FACafA2eFb0,50.0
0x0663ab48fC093432f3916408f68C867f2eea9722,1.0
0x06644f3054d2579e8b7425436bB6ab13e91999EB,1.0
0x0664A91188902A8C997e26Fa4D1888C5d390b22d,1.0
0x0665c7F76f28373F609DB3247585A8a79AD9a836,1.0
0x0666E704e2a3C55935E383AAD9997B206d555BAA,1.0
0x0667b15e9797f9fdbd0dAEDe8B7e1e132FBDa71c,1.0
0x06688b65B7c532f8BE3223cCab392c473bd686a3,1.0
0x0668C934a1e5931EBb4037b43e7B10173FD3C0d9,1.0
0x06692BB1F9C388061C095DBc2b11a50A5583a255,1.0
0x066954C8Ed497e353D6aAF4f24685fd28EC42eEf,1.0
0x0669FC5C852feCD9a34f3f8bB2Ea5d3D2b7265Fb,1.0
0x066A516109Af8FCc6BdC37aD0e93968Dd27C5EdC,1.0
0x066F0f4E36f9365f7CfBB6121f1639fF26c5ee42,1.0
0x066a67C6D7896e20aC3134a49D8c8EA7aA3cD314,50.0
0x0670AdFFF2722ed1Df45b12329ce35c77b62F652,1.0
0x0670aD48243Ec36812601d9d965dfEA91816D1C0,1.0
0x0672B2B898Bd5198fb47f368763EC3B5F30eAB62,1.0
0x06751eba6fa6267c2b55f9a10835015c544Fd230,1.0
0x06766DDB26abeEa15252B3253a87758F8729EB52,1.0
0x0677258f279146E2518bF7Cb53A31c6bEadD5eFe,1.0
0x0677F26a87248Fb5d502EC983BAd78155d98C47b,1.0
0x067813D2c0e612742d8C1fc1fB77E2b1319d20B2,1.0
0x06799433a4a57a1DD497623b803D0a007387fC5e,1.0
0x0679B26395455a9f9d396C07E2b2A353882df563,1.0
0x067B0Ff7143eD18a431F8536Ec410425c2667C1a,1.0
0x067C1861A3D8527AC738B4EeC00e63DD74731372,1.0
0x067D3E5459Fa588aA5a5001FC9608b314E7e4A01,1.0
0x067Ef3c16F47cca6a3ACB5942C6D4BC89Ed0A8B1,125.0
0x067Ff09F3adBDB1d1B56e21ded1161D0f325E2b0,1.0
0x067aE333167Ed2d6999Bf6aF49a9D65ba7745501,25.0
0x067dD7cb40847Fbe8682e2eD9e3E5CF67Fe1153b,1.0
0x067f4bE5f4b1162D936cF9FbCa3d2DB2CAEaAa98,1.0
0x068044fC3D7Fa5a5816115Eb60859dEA97Bfe6d0,1.0
0x0682EBeC1F898110D1E5741e2c7DAFFfB6a47870,125.0
0x06837f549cfC6CE5815Cfdd153C45f7Ab82c36d7,1.0
0x068388A1213453003D1A4788A6d282c31da74e6F,1.0
0x068423CdA40Ac8C4ba2E8196EEeeA080AF758fB2,1.0
0x06864F65c07c3468724d7c770bbA695E818f8d71,1.0
0x0686Cc6459AAD99269EB3d54346C269C6e373174,1.0
0x068795B99CbC212a102052114B7B6EcfFD48F9c5,1.0
0x0689225502484E7A4ce1eaEcD428Fed4CD8C80df,1.0
0x068A281310e6511c170A3Bc6A9d179520Eb488d3,1.0
0x068B3E4F92e94f1244B0258D47b73E43aC05d138,1.0
0x068D34aBAad66E91BD02efB90E780D9f459D52F0,1.0
0x068D78405919741510F090a82303B4366E406f12,1.0
0x068E5E6DF0dBc7EC7c87EC66586d844BED577E29,1.0
0x068E9F866d50424a601C6447181E74CF3ECcA2eD,1.0
0x068b03B4555eFF19CbF60A42AE35BDe381b8F4E3,1.0
0x068e72aDfC15984D3409AE1F71b423A8f67757bd,1.0
0x069086d15063701C2ee3F135dcB379891a245012,1.0
0x0690bA9ba4762E9C5965A4265AEFA7E2cEE96341,1.0
0x06912d09cd8eBFEde74540133430CaEE893fb362,1.0
0x06917cA686cCd9dd469314933AdC7a67afB8471C,1.0
0x0691D162678e13132c2D0DDf23BBA87a3905751F,1.0
0x0691Eb50C11bE7Ae40BD5143595198E33b176db3,1.0
0x069237a95D830bf97f00F695866e73BB47ae0C1D,75.0
0x0694356524F17a18A0Ac3e1d8e767eeEBd8A4ad9,1.0
0x069497b672DcC385264ac7f5b8ec5a467B863bFf,1.0
0x06954E6B9015170281beB96A0b0b5B34feEa3bdb,1.0
0x0696CCA4f346552E2A8B822ce9AfA50413976A0F,1.0
0x0698b92Dd344848fCCC2087b1B299266aD122D43,50.0
0x069A19665a0A032c9310BA7ec297138Da61d9E0d,1.0
0x069B3df3BC8b2DaBa525a12bF0984a030fEBB0ca,1.0
0x069C7500DfaAA27A5884582b5a76a2c25c9A17A9,1.0
0x069D3B4a34c89EDb3a3e99c13c217eD7DbDd2D39,1.0
0x06A2415CC004a6D1fa02F5557A6C659c33fDD25E,1.0
0x06A55A2dC435cE584d22Ec343315bbFC23e0dc59,1.0
0x06A8a6C6331D411AcA96f7bEE80675854f94F931,1.0
0x06AB312DB1c6683Bb47Ba4D45cA66aD9b90E0b1b,1.0
0x06ABCC52584B0bc307691bCA72612Ea7B93Bb3fC,1.0
0x06AD2f93B61eB355e6e27D9eb8C67EF8eCcfA50E,1.0
0x06Aa071723465101E84EFBa52a4b06C2f1a6bD40,1.0
0x06Aae5573E53D568bA0A8C9f05814E7bac3d0A6D,1.0
0x06B090F3714D8a62086F9Afc689cE843F3fE858a,1.0
0x06B1Bf28C962363F212878BDF87417Ebd0316220,125.0
0x06B1F373768D2e503f5dbcb35989A8e2794673E4,1.0
0x06B201D5E1d14F57579A5A01EC4b8A0C80AA0E83,1.0
0x06B21ca92C40eC0B965BA174E043a8cC0C5518F5,1.0
0x06B2df402Ba7661F53f4B8603C6b807B2D29eAd6,1.0
0x06B2f8A86698B0da405a55aF456495Be2Aff5461,125.0
0x06B58a6711983515181262fd0D943f73FCB767D3,1.0
0x06B6F72f9169c1706b74d5861CDb2825183772A1,1.0
0x06B7946c77C9FF4c5D90223F3E485e7eAB0a5132,1.0
0x06B7956918E4c809F82C9E11268D72A0DD398A5F,1.0
0x06BAdFd843Df088C69E25E273BAA90FEab0F5448,1.0
0x06Bbc81B8BD04f1a1e1C3e5BDC0897285C020E33,1.0
0x06C4bb82D8Dd291e9A642FE5cFA92408A4A7aD20,1.0
0x06CB95c96d87DC61a04377f3ed519006BaA5ad8F,1.0
0x06CE1F5D0ee2de871d962ed40Df5e9aE81faE604,25.0
0x06CECFbac34101aE41C88EbC2450f8602b3d164b,1.0
0x06Cd9BcaD372De239c56dDDb235ec2dfdE745177,1.0
0x06D2642CC442c0A0c6b9D45C8F466c9241391e4f,1.0
0x06D59c921d9735EEC23F3CbBBbb36F78ae1d8527,1.0
0x06D6e4Cac03ACa1E46D8abEbd945327a474ab1d9,1.0
0x06D74a139D0181056bAAe5Bb64dB44E15e74CcBD,1.0
0x06D7ce672B13bA6002D87154eFfD5991D24512bB,1.0
0x06DC672170523D390a3c84fAe77e572FCC933247,1.0
0x06E23b1E39C61782425b968fF75c8643b31762f5,1.0
0x06E252CDb6BF0E724346bE59ceADF6684c79793C,1.0
0x06E2593d217B818E866f06d02EDa7Dc4A7553032,1.0
0x06E3EE1187938B0dda763d0FBB4194E9686a0641,1.0
0x06E84Ad48a328E2B7c4dfB172C4eDFB9FBa6bd9b,1.0
0x06E8A239B3F3c311985bA990288Aa9a143681F62,1.0
0x06E8BE0955703574a442F3d3767D962e1e5945de,1.0
0x06EC8273c5D9e4fFc7A4DDD7AaDB01942B818957,1.0
0x06ED19E0998f7Be5B0b6F4C6191307E6E423E53E,1.0
0x06Edb03F407E4BCFa77BEAAc3504E9d958b47b58,1.0
0x06EfC77e5B1b41aB22844d78BcFB865a28a823C8,1.0
0x06F05BcE8109Ad6bfB78cfa8e6547EB3Befd1Da5,1.0
0x06F0662C3BB6b3E7BD427211D007524B6d8C8a71,1.0
0x06F28Ac59D937F0f1188B6dBAF21de3b074d3c93,1.0
0x06F3895f4b53ff27F3EF2f1A91409F72f59a5407,1.0
0x06F393781D846bf0EBFaFF9FBBec6905A8d52E52,1.0
0x06F398ce76aCc1fCE97B7Cab0eb2a96BA9230c9b,1.0
0x06F5fFF33f04a87a84a734fF02285139cB40D4D7,1.0
0x06F720091C6040D51AC18FA3C142Ba88AfCaE458,1.0
0x06F9607ccE2e50ff6F739114CB331EC2B8Fa101c,50.0
0x06FF75Cb87E51B10EC7181F1eaC817Ed2F05A842,50.0
0x06Fb028Ba0Cb89f9b9049a066e784fd3b8662030,1.0
0x06a525B31deEA640097F2ACab236d152503d37b1,125.0
0x06a76a92C31830B1496B940fC8d900b63cCf728a,1.0
0x06aB6A5eD4aE3B67DD7E5c6F01BB887d2129FaF5,1.0
0x06abb38F4b93608cAD91d2e96643f2C396900963,1.0
0x06ad5e704321Bd07665808Bbaa71016dAbDE0376,1.0
0x06b04A5e95620DBD13a2b27BC359E0a77f263051,1.0
0x06b1Bd9dC768b1477075058582a8E5F6791218Da,1.0
0x06b9480C94fba65b3F35C566B508ec13A472c8d5,1.0
0x06bB62E4549904Dd4A4BEEBD1db22Ce94Abd5a1f,1.0
0x06bE1eF0F6C4CFE24E3159EE3C06Fe6BD27b3f5e,1.0
0x06bd2552CAeded3782C1B4545C38aB14e392FE4d,1.0
0x06c0F01c7935A8106cd4440f8ce60cDD2F4C6b4E,50.0
0x06c1A3B6d3d4752e45D74F93E25E9EbD1F087f55,125.0
0x06c32bd5693505A8dc13BC86db2F6cDb5f42f7b3,1.0
