0xf8e93a7d954f7d31d5fa54bc0eb0e384412a158d,,1000725.6496099996,0xf8e93a7d954f7d31d5fa54bc0eb0e384412a158d,
0xc0d55e0cb2cd9ccd1cbcb2f9a5e264c35b4a955d,,1000000.0000000002,0xc0d55e0cb2cd9ccd1cbcb2f9a5e264c35b4a955d,
0xda45e95c0f414f598cbf6cd77d807035810e2662,,1000000.0,0x5b39c3907bd9db69b435a6cbf485915135ffffd6,
0xd41f4761ab76aa26049f8a4708092128df63da69,,1000000.0,0x9808e45c613eba00ba18fb3d314dc4d4712c4a85,
0x5380b3a54d12cf7dc9221d8f5089407ce7102881,,950000.0,0xae79f0562c2128cc12d0ac068ac288856fe0e1ab,lumberg.eth
0x6111abf720051309012fcdbc2910054e41dcff8c,,901392.0,0x947b7742c403f20e5faccdac5e092c943e7d0277,
0xa71a021ef66b03e45e0d85590432dfcfa1b7174c,,900707.8465564407,0xa71a021ef66b03e45e0d85590432dfcfa1b7174c,
0x5d4c14142d8771190ac67b813eb57225ad0d7cd2,,888888.0,0x560b03b06ef02b24f994e470d949008cda5e1841,
0xd16d904b68429b93f1dfcd837f61aedcd224e8f4,,772621.0,0x33db27c21e0f7a2f3351a4c6ddcedfb9f713410b,brittm.eth
0xd8cbd7e0693af1022d1c080abea53f0c4c62e6c5,,729715.9856754628,0x0a9eeddaa65546ad35d3f0ac9e6f09575e4c9297,
0x3d3323f905077d799a33f62d4800ba7cf11b4408,,670196.7617855757,0x3d3323f905077d799a33f62d4800ba7cf11b4408,
0xfe0875e12958a019dea15a795c22845179749f50,,667828.0135928417,0xfe0875e12958a019dea15a795c22845179749f50,
0x8996d2e2210827f6f5e4221e40aab6dc8e4d7fb4,,663500.2310266411,0x8996d2e2210827f6f5e4221e40aab6dc8e4d7fb4,
0x91c9d4373b077ef8082f468c7c97f2c499e36f5b,,661394.3000000003,0xaa96267806d5be3941bf9d8e4efc3dc8eb2bda0f,
0xd0c417aab37c6b3acf93da6036bfe29963c5b3d9,,651771.7355484993,0xd0c417aab37c6b3acf93da6036bfe29963c5b3d9,
